path	translation	hypothesis
en.20110512.31.4-356-000.wav	Mr President, Mrs Göncz is an MEP in the same group as me. You can be against Ferenc Gyurcsány, or for him. You can disapprove of Mrs Göncz, or you can support her. It is absolutely up to every individual to decide for themselves, freely and independently, whether they are for or against a given person ’ s political conviction. The debate that we are holding here concerns the last dictatorship left in Europe. We are holding it about one of the most brutal and bloodiest dictators on the continent of Europe. I find it totally unacceptable for a freely elected, democratic Member of my group to be compared with a bloodthirsty dictator. I feel that Parliament must also rebuff this, especially when it comes from the representative of a party that is characterised by a hate and persecution that it bestows on the Roma minority in Hungary that is unparalleled across Europe. If there is one person here who does not have the right to criticise Mrs Göncz, then that person is Mrs Morvai.	
en.20110512.9.4-063-000.wav	Mr President, ladies and gentlemen, visitors, the cultural diversity of Europe is an important commodity that we need to preserve and even develop in future. In order to make that possible, we need to face the challenges of the digital age not only in the information and knowledge society, but also, above all, in the cultural and creative sector. Cultural diversity is not just an ideal; it is also a significant economic factor. Around five million people in the European Union are employed in the cultural sector. That equates to around 2.5% of the total population. The cultural sector is a growth sector that is developing faster than many other areas in the economy. The development of information and communications technologies is driven just as much by the content offered by the cultural sector as the nature and quality of that content have been changed and developed through technology. We therefore need a framework for the cultural and creative sector within which it can develop sustainably in the face of the challenges of the digital age. We need a modern, accessible and legally certain system in which everyone can develop on an equal footing. The cultural and creative sector is a driver for Europe. We therefore need to pay some attention to this area, including when it comes to education and training. We need to provide young people with cultural and creative skills – including within the scope of lifelong learning. However, we also need to improve the business skills of our creative artists and to give them a sound media grounding in new technologies. We need to create a framework within which those engaged in the cultural sector can safeguard their livelihoods. We therefore need to work intensively on the issues of copyright, social security and intellectual property, but also on open access to information and content, in order to ensure the continued development of the creative and cultural sector in the future in a digital environment and in order to enable us to retain cultural diversity and the cultural heritage of Europe as a significant distinguishing feature of the European Union.	
en.20110606.15.1-027-000.wav	Mr President, Mr Kelam, Members from the Baltic States, ladies and gentlemen, today we are, in particular, commemorating the expulsions and mass deportations from the Baltic States. These expulsions are among the darkest events of European history. The last century has been described, not without justification, as the century of expulsions. We are showing respect today for all of the victims of these inhumane acts. In this regard, we are demanding a full investigation of Soviet history and, in particular, the atrocities of Stalinism. The Russia of today should not see this as a political attack, but as an offer of support in engaging with its own history, which, just like the history of the other countries in Europe, is characterised by positive as well as negative times. However, just as we remember the victims from the Baltic States, we also think of the Armenians, who were expelled from Turkey at the start of the last century. We remember the so-called population exchange between Turkey and Greece. Deportations in Europe reached a peak, in particular, in the middle of the century as a result of the Nazi regime and the Communist regime of the Soviet Union. The expulsions following the Second World War also left deep wounds, as did the expulsions during the war in the former Yugoslavia. However, we must not forget that many cases of colonial rule were also characterised by expulsions. We must call for a serious debate on the various forms of expulsions and the supposed reasons for them. This should also include an investigation of guilt and punishment of the guilty, as far as this is still possible in any case, as is now happening in the case of Mladič, for example. The decisive answer to this, however, is European unification, particularly with the independent Baltic States, and a clear commitment to continuing the European unification process, which is not yet complete. This historic task is something that we owe not only to ourselves, but also, and in particular, to the victims of the many expulsions that have occurred in Europe. Many politicians from all of the countries of Europe, from East and West, have worked to bring this about. One example is the Gdańsk Declaration, signed by President Kwaśniewski of Poland and President Rau of Germany. Since we want to learn from the past, we need to be vigilant and also watch out for the first signs of expulsions taking place, as in the case of the Roma, for example. We need to reject any statements like those that maintain that we must send Arab immigrants back across the Mediterranean in their boats, and we must defend ourselves against those who want to put an end to our achievement of a Europe without borders and return once again to narrow-minded nationalism. Let us express our deepest respect for all of the victims of expulsions and deportations, but let us be united in committing ourselves to continuing European unification as the only real guarantee against a policy that brought so much misery to the people of Europe and beyond during the last century. We must never forget. It must never happen again. These were calls that were made immediately after the Second World War. They are still just as valid today and the best response to them is a united Europe.	
en.20110607.24.2-293-000.wav	Madam President, Commissioner, ladies and gentlemen, I had the opportunity to experience the independence referendum in South Sudan as an electoral observer for Parliament and I was impressed by the major backing given by the South Sudanese people to the idea of deciding on the fate of their country themselves in future. I also witnessed the major expectations of the people who decided on the liberation of their country from bondage. Thousands, perhaps tens of thousands of what are known as internal displaced persons, who the decades-long fighting in the South had pushed into the refugee camps of the North, set off back to their former homes in the South. Of course, alongside the independence of their country, the people of South Sudan want, above all, to live in peace and find a way to a happier future after the decades of war in which millions of South Sudanese were forced to sacrifice their lives. The new state of South Sudan is due to officially become independent on 9 July, extending the family of states in our world. The starting conditions are as bad as can be conceived, and much has, of course, been said about this already. 70% of the population live as nomadic cattle farmers; 80% are illiterate; the dispute over Abyei is widening into a military conflict. There have already been deaths and woundings. As if that were not enough, the rivalries between the tribes and armed groups in South Sudan are also on the rise, and observers estimate that more than a thousand people have already lost their lives since January. The wounded and violated are hardly even counted. Sudan was a failed state. There is a danger that the state of South Sudan will be a failed state from the very outset. I am of the firm conviction that, given the colonial history of these countries, Europe has a major obligation to this region. Together with the United Nations and the African Union, this situation calls for Europe ’ s common foreign policy, and it is also that policy ’ s chance to prove itself. This is not only about money, but also about supporting the frail and nascent civil society. We need to negotiate hard with those who hold the future of the country in their hands, namely, the tribal chiefs and the heads of the military groups, so that they do not dash the hopes of the people of their country.	
en.20110608.27.3-723-000.wav	Madam President, Commissioner, ladies and gentlemen, I am very grateful to Mr Bartolozzi for having made Mongolia the subject of a debate in the European Parliament by taking the initiative for this question. While various aspects of the former Soviet states of Central Asia have been dealt with in Parliament, Mongolia and its situation have received very little attention. Quite unjustifiably so, for as a state of the former communist bloc, Mongolia exploited its independence at a very early stage and embarked upon a path of democratising its society. Mongolia came up with a democratic constitution as far back as 1992 and since then, a number of elections have taken place, which, according to observers, have generally been held democratically and correctly – which can by no means be taken for granted in the states of this region. For some years, the Mongolian Government has been trying to fight corruption through the law and, in 2010, it passed a moratorium on the death penalty, something that even some major democratic states have not yet managed. Nonetheless, the three million people who live in this extensive country with its extreme climatic conditions are suffering the consequences of a process of transformation that is still under way. The population of the country – until now still overwhelmingly nomadic in lifestyle – is flocking to the few towns, which do not have the infrastructure to cope. The country ’ s mineral resources are not being exploited in an environmentally sound way. Energy problems make civil and economic life more difficult. Squeezed between its large neighbours of Russia and China, the threat is that Mongolia will become even more dependent on these states than previously. The efforts and the successes of Mongolia – and here I see the glass as being half full, not half empty – in democratising its society should be recognised, because they set an example to the rest of the region and show what can be achieved despite a difficult past. Mongolia should continue to receive our support, not just in the context of aid programmes, but by the European Union having a direct presence in the Mongolian capital through a separate delegation, as a sign that Europe is not indifferent to the fate of Mongolia; European interests should not continue to be looked after by a delegation in Beijing. I very much regret the fact that the Conference of Presidents was not prepared to emphasise this further by approving a parliamentary resolution.	
en.20110608.3.3-012-000.wav	Mr Hartong, of course I recognise this right. I only hope that you also recognise that the position of the Dutch Government cannot simply be handed down ex cathedra, but that it should be debated in a multinational democracy. I have absolute respect for Mr Rutte, who is in favour of a 2.7% increase in the EU budget. I have taken note of this and am pleased that you have listened attentively because the positions of all governments are debated openly in this Parliament. To this extent, I failed to understand the meaning of your question, but what I believe I can glean from it is that you also support democracy. I suppose that this represents some sort of progress.	
en.20110609.5.4-065-000.wav	Madam President, firstly, the reason why I reacted so strongly is that I am still annoyed that we have not managed to adopt a joint resolution on safety, because it was more important for some people to take up an absolutist position rather than to find common ground. Secondly, I explained during the debate and I will explain once again that I have learned a lesson from this. I now realise that we need to do more to introduce tougher safety standards for European nuclear power stations. We need to exert more pressure and show more initiative. This is why I supported the joint resolution and this is why I am in favour of supporting Mr Oettinger and not constantly attacking him.	
en.20110623.5.4-074-000.wav	Madam President, ladies and gentlemen, on the subject of the intermediate category, I would definitely also have been able to imagine other solutions in the beginning, Mr Pieper, for example a transitional regulation for the regions which have received the highest levels of subsidies until now and which will no longer do so after 2013. However, it emerged from the discussion that we need to take into consideration other regions, in particular those hit by the crisis. We are currently talking about 51 regions. When confronted with so many regions that have been affected, it would be negligent not to establish an intermediate category. This is the only way in which we can create a reliable framework for providing responsible subsidies to these regions which have to compensate for their slow progress in development themselves. In other respects, Mr Pieper ’ s report contains a great deal of light and shade. Among other things, we are critical of the fact that there is no clear commitment to a much more decisive approach to combating poverty. We believe that the wording of the report which makes cohesion policy subject to conditions that force the Member States to implement reforms is unclear and liable to misinterpretation. It goes without saying that cohesion policy must remain an instrument for social balance and solidarity throughout all the regions.	
en.20110623.5.4-099-000.wav	Mr President, ladies and gentlemen, the importance of interregional cooperation will continue to grow in future. Cross-border collaboration and macro-regional cooperation are immensely important for the achievement of the Europe 2020 objectives in a Europe which is becoming more cohesive. Border regions are still faced with particular challenges. Cross-border concepts and projects in areas such as infrastructure, business cooperation, research collaboration, the development of the labour market and training act as the engine for large parts of the European Union. We need clear, simple structures for interregional projects. Different national requirements for the project partners often make cooperation and the implementation of specific, sustainable projects more difficult. The call in Mr Pieper ’ s report to extend the proportion of interregional cooperation, Objective 3, to 7% is an important step forward and I strongly support this.	
en.20110705.38.2-620-000.wav	. Madam President, Mr Dalli, ladies and gentlemen, after almost three years of very hard work, far more than 3 000 amendments, countless conversations, discussions and debates, highly complex technical negotiations and political trialogues, we have reached the stage of voting on the political package, the major compromise between the European Parliament and the Council of Ministers on the future labelling of food. This regulation is intended to give consumers more and better information about food, in order to allow them to make informed purchasing decisions. That is not all, however. It should also benefit the European food industry by providing more legal certainty, less red tape and better lawmaking. This is particularly important for the small and medium-sized businesses which make up more than 80% of the food industry in the European Union. At the same time, this labelling must be appropriate for every type of food and non-alcoholic drink, from basic foods to highly processed ready meals. This is why mandatory labelling using the traffic light system is not possible, because it is not suitable for basic foods. Despite all the difficulties, despite all the political and ideological differences in Parliament and despite all the self-interested nationalism in the Member States, we have managed to reach a respectable compromise. Information about allergenic substances will be immediately obvious. The plants used to produce vegetable oils will be specified. There will be country of origin labelling for pork, poultry, lamb and goat meat. An impact assessment will be carried out for other products to show whether and how the origin can be specified, for example, for milk and dairy products, single ingredients, in other words, products made from one main ingredient, meat in processed foods and so on. Imitation foods must be clearly labelled as such on the front of the packaging. The same applies to reconstituted meat and fish which is formed from small pieces. In addition, packaging must not give the impression that it contains something which is not there. If there is a picture of fruit on a yoghurt pot, the yoghurt must contain fruit, not just colouring and aromas. In addition, the most important nutrients must be stated, but always per 100 grams or 100 millilitres in order to allow comparisons to be made. The label must also state whether water has been added to meat, the date on which meat and fish was first frozen and many other important details. However, the most important point is that all the information must be legible. We have defined legibility and we have specified a minimum font size and called on the Commission to introduce binding regulations for other factors, such as the contrast between the text and the background. At the same time, we have protected the handcrafted food production sector from excessive costs and red tape. Information about allergenic substances must be provided for fresh, non-prepacked foods, but not the nutrient information which can only be obtained by means of costly analyses. The Commission originally wanted this nutrient information to appear, but this would have led to the disappearance of national and regional specialities and would have resulted in standardised European pap, which is why we have ensured that it does not happen. Now we have all come to an agreement and the reputable consumer protection organisations are very satisfied with what has been achieved. I would like to thank everyone involved, the shadow rapporteurs, the Commission and, in particular, Mr Dalli for his explanations, which I hope he will soon pass on to us and with which he succeeded in cutting the Gordian knot in our political debates. I would especially like to thank the Hungarian Presidency which has achieved something that we had almost given up on, the equivalent of squaring the circle, and that is an agreement on this regulation.	
en.20110705.41.2-749-000.wav	Mr President, Mr Kallas, Mr Grabarczyk, I would like to join with previous speakers in thanking the rapporteur, Mrs Ayala Sender. As has already been mentioned, the Council has been blocking progress on this dossier since 2008 and we only succeeded in reaching a compromise under the Belgian Presidency. The improved sharing of data between the Member States should, as has been said, make it possible in future to prosecute various traffic offences across national borders. Our main priority must be to improve road safety and to reduce the number of deaths and injuries on the roads. Together with the own-initiative report by Mr Koch on road safety, which contains a series of very specific proposals, the repressive nature of this directive will help to ensure that the rules are followed. I do not need to go into these rules in detail because they have already been described here in positive terms. Changing the legal basis of European traffic policy to ensure police cooperation has finally enabled the Council to adopt a common position. However, the result of this has been that some countries, such as the United Kingdom, Ireland and Denmark, have been excluded. This means that once again we do not have equality for all European citizens. Citizens must understand what rights they have with regard to data protection. We have attempted to make the rules in this area more stringent, so that access to the data that is collected and transmission and storage of the data are all regulated as strictly as possible. We were also very concerned about the information. Although the current text does not fully live up to Parliament ’ s expectations, I am still optimistic, because I believe that this is the first step in the right direction. I hope that we will be able to continue building on this foundation over the next few years in order to move towards further harmonisation of European traffic regulations. The revision clause inserted by Parliament should make this possible. I very much regret the fact that this report has ended up in the midst of the institutional conflict between the Council and Parliament about the correlation tables. During the trialogues we agreed that the joint statement on this subject would help us to find an overall compromise. I would very briefly like to remind everyone that tomorrow the European Association …	
en.20110926.16.1-039-000.wav	Madam President, Ms Geoghegan-Quinn, ladies and gentlemen, first of all, I would like to offer my sincere thanks to Ms Matias for this report and to our fellow Members who prepared the earlier reports, Ms Merkies and Ms Carvalho. This is a continuing process, and the day is approaching when we not only take political decisions here, but also have to demonstrate that we mean business when we say that research and innovation are crucial for the future viability of the European Union. I am therefore very grateful that the representative of the Committee on Budgets also mentioned that adequate funding in this area is an important issue. We will shortly have to settle the dispute as to whether we have the power to make available the financial resources that are necessary to give this area of research and innovation a truly central importance. This is of key importance for the question of whether and how Europe will develop in future. Then, I might add, all the fine and grandiose soapbox speeches will not suffice. Instead, facts will need to be provided. The second comment that I would like to make is that we ourselves – and this point is developed very nicely in the report – will not be able to avoid looking very closely at whether we cannot use the resources that we have more effectively. How can we simplify the procedure? How can we achieve speed? How can we make research funding more effective? How can we obtain a stronger structure and greater simplification in what are sometimes still a confusing labyrinth of different types of research funding. Sometimes, less is more. Few projects but a lot of money invested will have a greater effect in the end. I am therefore grateful that we have taken things a step further once again with this report. Of course, the European Research Council and the European Institute of Innovation and Technology will have a particular role to play, and the area of small and medium-sized enterprises is clearly also an important one. However, last but not least, we must also have a solution for those States that have not yet got very far with regard to the promotion of excellence, which must be extremely compelling and also remain the only principle in future. The idea of a possible competition with which we could perhaps boost new cutting-edge research centres in neighbouring regions also appears in this report. This is an important issue that still needs to be resolved.	
en.20110926.21.1-183-000.wav	Madam President, Commissioner, ladies and gentlemen, in view of the present exceptional situation as a result of the financial, economic and budgetary crisis, decisions at European level should concentrate on urgent and important matters. That is the only way to rebuild our citizens ’ trust in the sincerity of our actions. My report deals with the strategy to prevent untold human suffering as a result of around 35 000 deaths and more than 1.5 million, often serious, injuries every year as a result of road accidents and to prevent the associated economic damage of EUR 130 billion a year. The number of deaths alone corresponds to what we would see if 250 fully occupied, medium-sized scheduled aircraft were to crash. Would we not do everything in our power to prevent that? The costs resulting from accidents exceed the European Union ’ s total annual budget by a considerable amount. I am therefore certain that it will be to our advantage to take long-term action in this area. Thanks to the constructive cooperation of all shadow rapporteurs and many fellow Members we have succeeded for the first time with this report in drawing up a uniform, integrated, coherent approach to improving road safety. It takes into account the content of the UN Road Safety Charter 2010 to 2020 as well as the content and objectives of the road safety work done by the EU Member States and broader groups in civil society. For the first time, it contains ambitious, but realistic, objectives for the period up to 2020, with the ‘ vision zero ’ for the period after that. Thus, the aim is to reduce the number of fatal accidents by 50%, although those involving children by as much as 60%, and to reduce the number of people seriously injured by 40%. That is very much in the interests of every single one of our citizens, but also of our economy. To the Member States, we recommend adapting the targets and methods to their territory and we expect them to produce their own road safety action programmes. Secondly, the report specifies who is responsible for the individual activities and measures. This is by no means just the European Union. In the spirit of subsidiarity, the integrated approach means that the Member States, undertakings with regional or municipal responsibilities, indeed even each individual road user also has to take responsibility in terms of their duty of cooperation. Thirdly, the report states how – in other words with which instruments, activities and measures – the objectives are to be met. Legislative proposals at European level are just one strategy. We cannot, and do not wish to, do without guidelines, recommendations and instructions. In this regard, particular attention must be given to the principle of subsidiarity, which means that areas of responsibility are clearly specified, including where responsibilities are split. We value the diverse activities of the Commission. However, as they emanate from many different Directorates General, such as Mobility and Transport, Economic and Financial Affairs, Environment, Communication, Research and Innovation, Internal Market and Services and others, they are not always coherent, are often uncoordinated and sometimes they contradict one another. Therefore, we propose that a Road Safety Coordinator be appointed within the European Commission. In the long term, that will avoid the establishment of an agency for road safety and increase the efficiency of the European Commission enormously. Both the choice of measures and their evaluation require a scientifically sound approach based on comparable, high-quality data, definitions and statistics. We are therefore calling, among other things, for a harmonised analysis of the causes of injuries and accidents and the EU-wide exchange of data, whilst maintaining stringent personal data protection standards. We have identified six main areas for action. They concern people as road users, the road traffic rules, vehicles, infrastructure, the smart networking of vehicles and infrastructure and particular consideration for vulnerable road users. I ask for your support tomorrow.	
en.20110926.21.1-187-000.wav	Madam President, ladies and gentlemen, yes indeed, we should concentrate on urgent and important matters in connection with road safety. I am firmly convinced of that, and in my opinion that means first and foremost the two greatest reducers of attentiveness while driving, namely alcohol and excessive speed. The European Union must also say something in this regard and not merely propose technical measures, which, although good in my opinion, are a long way from being adequate. In towns and cities in particular, lack of attentiveness – the problem of inattentive drivers – is particularly dramatic. Therefore, the speed must be lowered here. I was very pleasantly surprised to see that there was a broad majority in favour of the recommendation for a 30 km / h speed limit. Particular consideration must be given – this is also contained in the report, and I consider it to be important and positive – to finally focusing our attention on vulnerable road users, and I hope that these measures will at last, once and for all, actually be implemented.	
en.20110928.23.3-400-000.wav	Mr President, it is probably pointless, but I would like to issue him with an invitation. I have never seen him at the discussions on Rio or on other major worldwide conferences, but I always hear him talking here in plenary. I would really like to invite the honourable Member to come along to committee some time. Come and argue with us, tell us what you have to offer and then we can talk further with you about the speeches. The speech that you have just given gives us nothing to work with.	
en.20110929.4.4-066-000.wav	Madam President, Commissioner, thank you for your detailed comments. However, these detailed statements do not answer the questions that were put. The point of the questions was to ask whether it has been ensured that results will be achieved quickly. The industries that we want to exclude from these additional burdens, or in which we want to bring about fair conditions, need planning certainty. That is why we need decisions to be made soon. We need rapid decisions that can be relied on and we also need clear statements from the Commission. This process has already been extremely drawn out. We were all aware that it is a highly complex process that we have embarked upon, but when we accepted the compromise on the Emissions Trading Directive, we said that a condition of our acceptance was that relief would be provided for those European industries that were excessively burdened as a result, because otherwise they would not be able to compete with other areas of the world. I expect the basis upon which we acted at the time, the grounds for the decision in Parliament, with the Council and the Commission, to be realised as intended. I am slightly worried that, along the way, the group of industries concerned is getting smaller and smaller, that – if I may say so – our perspective is getting meaner and meaner, that more and more areas are being excluded. We are not just talking about steel; the aluminium industry is also affected – you know that – along with many other areas, such as chemicals and so on, and we are talking about the fact that what was the political basis for the decision at the time is not being implemented in practice. As you rightly pointed out, Commissioner, the situation of industries in Europe has not got any easier since this decision; rather, it has got more difficult. We are in a completely new situation and competition is much fiercer. We all struggling with it and giving fine speeches here about how these industries are very important for the future development of Europe. There were more smart speeches given here yesterday. I expect – Parliament expects – that what was agreed then will now be implemented, for the benefit of the industries – no, not the industries, but rather the people who work in these enterprises, for jobs and thus for Europe ’ s future opportunities.	
en.20110929.5.4-105-000.wav	Mr President, Mr Tavares, do you know of any examples that would actually justify the expense of spending many millions – billions in fact – on developing these body scanners? Are there examples showing that they have resulted in an increase in security?	
en.20111025.31.2-629-000.wav	Mr President, first of all, I would like to thank Mr Mleczko for his very clear description of the current situation. We have constantly heard in this debate that it is all about improving the position of working women who decide to have a child. In my opinion, the directive is focusing too closely on increasing maternity leave to 20 weeks. Do we really believe that the decision to have a child can be reduced to an issue such as 20 weeks ’ maternity leave? As the mother of three children, I am very well aware that it is important to have overall packages and good provisions in place for families, in order to have a positive influence on the decision to have a child and to create equal opportunities for women. The current draft directive does not even come close to doing justice to the different provisions and overall packages in some Member States, some of which are very good. We need flexible solutions which take into consideration the situation in the Member States and in society and the resulting needs of women. Maximum requirements and wish lists will not resolve the problem in this case. Therefore, we in Parliament firstly need to establish a sound, realistic basis for negotiations. Comprehensive maternity benefits and the welfare of children must be given the highest priority. We can ensure that this is the case using different methods and models. People who are intent on getting their own way regardless will not necessarily achieve their objectives more quickly. A lack of willingness to compromise does not open doors or build bridges. A moderate proposal would be a better solution to providing improved maternity benefits and making progress in this area. I believe that we must start looking for another approach on the basis of the Commission ’ s draft directive which offers more flexibility for different concepts in individual Member States in order to significantly improve maternity benefits and protection for children in the first few months of life. This will not be possible with the current draft which has not had broad support, as some Members have made clear today. I would like to see a little more flexibility, more realism and a greater focus on what the Member States have already achieved, without calling our basic requirement into question.	
en.20111025.32.2-653-000.wav	Madam President, Mr Šemeta, I would like to make a few comments on the tax agreement between Germany and Switzerland, as other speakers have done. Instead of stopping tax evasion and blocking the loopholes for tax evaders, which would have been sensible, the result that has been produced here is a Swiss cheese full of large holes. The proposed transition period of five months gives tax evaders plenty of time to transfer their money from Switzerland to other tax havens. As foundations and trusts are not governed by the agreement, it is also possible to transform assets which have been stashed away in Switzerland into the assets of a foundation. Forms for doing this can be obtained from Swiss banks. Tax investigators in Germany have recently received information about a number of tax evaders who have hidden their assets away in Switzerland. The agreement gives these people an amnesty and the tax investigators can no longer use the information that has been made available to them. What sort of agreement is it that restricts the activities of tax investigators? An advertising video produced by Swiss banks says about this agreement that customers will benefit even more in future from the values of Switzerland as a financial centre. The agreement obviously not only lacks the necessary coordination at EU level, but also counteracts the efforts of the EU to bring more transparency into tax issues, to make the collection of tax in the Member States more efficient and, above all, to combat and to prevent tax fraud. Therefore, this agreement is, in our view, not acceptable. We are calling on the EU to oppose it, if there is any doubt.	
en.20111026.14.3-143-000.wav	. Mr President, in accordance with the Rules of Procedure of this House and with the agreement of the groups, I request that this matter be referred back to committee.	
en.20111026.22.3-340-000.wav	Madam President, I am pleased that, with the report by Ms Angelilli, we have together succeeded in initiating a strong, effective directive, and I would like to thank Ms Angelilli for this. The directive represents a significant step forward in the fight against child abuse. However, we must not lose sight of the fact that the vast majority of crimes still take place within children ’ s immediate social environment. The perpetrators are to be found within their families, in their schools and among their acquaintances. In this regard, we are still at the start of our work to raise awareness. Therefore, our children need to be made strong – strong enough to have the courage to confide in someone close to them in an emergency, but also strong enough to recognise dangers such as grooming when using the Internet. Together, we must therefore ensure that a sense of responsibility plays a greater role when it comes to the use of media in the education of our children. In this regard, the provision of information is of major importance, as many teachers and parents do not know what it is possible to do with their children ’ s computers or mobile phones. There is a great deal of catching up to do in this area. It is therefore to be welcomed that this report also attaches a great deal of importance to prevention, as the authorities, but also schools and families, need to do everything they can to prevent these sorts of dreadful crimes from happening in the first place. As a result, the EU also needs better strategies for negotiating with third countries, such as the US and Russia. Websites hosted outside the EU can only be quickly and effectively deleted if we also cooperate closely with these countries in the hunt for the perpetrators and, together, send out a clear signal criminalising the sexual abuse of children. Up to now, once the perpetrator has been caught, the legislator has, unfortunately, often been surprisingly lenient and most of the penalties have been suspended sentences. The seriousness of the offence must be given greater consideration in future. Overall, however, it is important for the public debate to continue, as there are many different dimensions to this issue. Prevention, the protection of victims, technical development, the principle of deletion rather than blocking, case law, the provision of information and intensive scientific documentation of the facts must also continue to be pursued after the vote tomorrow. Under no circumstances can we just sit back and relax. Instead, we need to accept the call to action for us all – every one of us – and work to achieve prevention and the provision of information.	
en.20111026.3.3-042-000.wav	Mr President, for years, the size of the EU budget has been hovering at more or less the same level. In that time, the responsibilities of the EU have continually expanded and the need for finance has increased significantly. Thus, financial market supervision made it necessary to establish new institutions. However, in order for them to be able to carry out their tasks effectively, these institutions need adequate financial resources. As a result of the financial and banking crisis, the economic weaknesses of some Member States of the EU have become clear. A comprehensive economic recovery plan would be needed to strengthen the economies of these countries. Some economic experts even talk of the need for a Marshall Plan for the crisis-stricken Member States. The EU does not need austerity programmes that impair growth; instead it needs a growth-promoting spending programme that will safeguard jobs and incomes for workers and young people in the EU. Yet what does the Council do in this situation? It curtails the Commission ’ s proposal, which already falls far short of what is needed. If an appropriate increase in the budget is not feasible in the current political climate, Parliament and the Commission should at least do everything they can to ward off the cuts proposed by the Council.	
en.20111115.5.2-031-000.wav	Madam President, ladies and gentlemen, particularly now, in a period of crisis, it is becoming clear what kind of European Union we really want. Do we want a union where the glue that binds us together is our conviction that people in the Member States of the European Union should not be forced to live in poverty? Do we believe that we have a joint responsibility for combating poverty and social exclusion? Or are we choosing a union like the one just outlined by the Members from the far-right group in Parliament? Sometimes, I think that the attitude of the Member States and, in particular, of some of their governments is bringing us dangerously close to the vision of the European Union that has just been formulated by those on the extreme right-wing. This means not doing anything jointly or putting in place any joint instruments or indicators. Wherever possible, the wording is vague. This is made very, very clear in many of the points in the report. I believe that we need to take a much stronger approach. We need to bring an immediate end to the sell-off of public assets and of social security systems. We need minimum social and environmental standards. This winter, we must not allow people to be thrown out on the street, or deported, or ultimately even to freeze to death, because of rising energy prices. We have a joint responsibility in this respect, in other words, the responsibility of the European Union. We must stand up for this and not for the nationalist claptrap that we have heard from those on the right.	
en.20111116.5.3-036-000.wav	Mr President, what would we have advised our fellow parliamentarians in 1931 or 1938, when we were in the Depression, when the financial markets had already annulled the democracies – and when we were heading for war? Two things would be necessary, two emergency measures: we need something like a transitional arrangement. Do what you have to do and do it quickly. Do not allow yourselves to be slowed down. Regulate every product, every institution and every player, as Chancellor Merkel has said. However, a transitional arrangement implementing the fiscal emergency programme cannot, on its own, have a future without an emergency programme for democracy. In this case, what this means is that we clearly do need a new European community, we clearly do need different treaties and we clearly do need an opus that works but that is legitimate and acquires legitimacy through referendums. We would have to begin the campaign for this now that the situation has become so dramatic that there must be a serious rethink before the Right, before the national splitters, again get the upper hand in relation to something that had actually already been established.	
en.20111214.26.3-333-000.wav	Madam President, there is no doubt that this House supports transparency and openness towards citizens. Obviously, my group, the Group of the European People ’ s Party (Christian Democrats), does so, too. However, this report goes way beyond the actual goal. Existing legislation and interinstitutional agreements are ignored and the protection of competition cases and sensitive and personal data is treated with contempt. Among other things, this massively violates data protection, which we so vehemently support in other contexts. Are we now to sacrifice the privacy of the global population? This is precisely the risk we face with this report, because administrative procedures and decisions, which also include personnel matters, for example, are to be made public. The same applies to the protection of business secrets and sensitive information within the framework of approval procedures, court cases and competition cases. With its definitions that are vague, far too broad and lacking in clarity, the report also allows public access to these types of documents, as documents are taken to mean any data or content connected in any way with the policies, measures and decisions of all bodies and institutions of the EU. This largely also includes preparatory, confidential and secret documents, as well as all associated information. Thus, the definition covers not only documents, but also information. Even information from ongoing interinstitutional processes, such as informal trialogue negotiations, will have to be made public. Do you really know what that means, Mr Cashman? It means public access to procedures. It means public influence on the decision-making process. In that case, we might just as well sit the lobbyists at the table and let them negotiate! Is that what citizens want? I cannot believe that that is the case. In addition, documents relating to non-legislative procedures – measures dealing with internal organisation and so on – are also to be made public. Where is the public interest in that? Is this not more likely to obstruct our work? This report is not in the interests of our citizens. It will result in a flood of useless information. It will make our work impossible and, above all, it is unacceptable to the other institutions because it contravenes current legislation. You are aware of that, Mr Cashman, and by doing this you are essentially working against greater transparency and against the citizens.	
